index,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,INCOME
6187,33,4,6,4,6,1,2,1,0,0,40,39,0
6188,33,4,9,2,1,5,4,0,0,0,52,39,0
6189,32,7,9,2,11,4,4,1,0,0,45,39,0
6190,21,4,10,4,8,3,4,0,0,0,9,39,0
6191,38,4,9,2,10,5,4,0,0,0,40,39,0
6192,38,4,10,2,1,5,4,0,0,0,35,39,1
6193,39,7,10,5,4,1,2,0,0,0,30,39,0
6194,17,4,7,4,12,3,4,0,0,0,15,39,0
6195,21,4,10,2,1,4,4,1,0,0,40,39,0
6196,42,4,10,2,13,4,4,1,0,0,20,39,1
6197,42,4,9,2,4,5,4,0,0,0,40,39,1
6198,36,4,7,0,8,0,4,0,0,0,40,39,0
6199,32,4,10,0,4,0,4,0,0,0,50,39,1
6200,37,6,13,2,10,4,4,1,0,0,40,39,1
6201,28,4,13,4,12,0,4,1,0,0,40,39,0
6202,37,4,11,2,3,4,4,1,0,0,40,39,0
6203,50,4,9,5,10,1,3,0,0,0,60,33,0
6204,49,4,7,2,3,4,4,1,0,0,40,39,0
6205,40,4,14,2,4,4,4,1,0,0,40,39,1
6206,40,4,10,2,8,4,4,1,0,0,40,39,0
6207,49,4,10,2,3,4,4,1,0,0,40,39,0
6208,35,1,14,4,4,0,4,1,8614,0,40,39,1
6209,33,2,9,0,11,1,4,1,0,0,40,39,0
6210,24,4,9,4,3,0,4,1,0,0,40,39,0
6211,41,4,14,4,1,0,4,0,0,0,40,39,0
6212,43,4,10,2,13,4,2,1,0,0,40,23,1
6213,36,6,9,2,5,4,4,1,0,1902,60,39,1
6214,84,6,13,2,5,4,4,1,0,0,20,39,0
6215,23,4,9,4,12,3,4,1,0,0,40,39,0
6216,41,4,13,2,10,4,4,1,0,0,50,39,1
6217,55,5,9,2,4,4,4,1,0,1977,45,39,1
6218,30,6,10,4,3,0,4,1,0,0,45,39,0
6219,46,4,12,2,1,4,1,1,0,0,40,19,0
6220,55,4,10,2,4,4,4,1,0,1902,40,39,1
6221,34,4,10,4,1,0,4,1,0,0,40,39,0
6222,54,6,14,0,12,0,4,1,0,0,60,39,0
6223,27,4,10,4,1,3,2,1,0,0,40,39,0
6224,52,2,14,2,10,5,4,0,0,0,40,39,1
6225,36,4,10,2,1,5,2,0,99999,0,40,39,1
6226,25,6,9,4,10,0,4,1,0,0,40,39,0
6227,52,4,13,2,4,4,4,1,0,0,55,39,1
6228,24,4,9,0,4,0,0,0,0,0,50,39,0
6229,36,4,9,4,1,0,2,0,0,0,40,39,0
6230,31,4,9,2,6,4,4,1,0,0,40,39,0
6231,66,0,10,2,0,4,4,1,0,0,20,39,0
6232,90,6,13,2,10,4,4,1,10566,0,50,39,0
6233,67,4,14,2,10,4,4,1,20051,0,60,39,1
6234,22,5,4,2,3,4,4,1,2580,0,40,39,0
6235,47,4,10,0,1,0,4,0,0,0,35,39,0
6236,32,4,13,2,4,4,4,1,0,1887,55,39,1
6237,55,6,4,2,5,4,4,1,0,0,50,39,0
6238,32,4,9,4,6,0,4,0,0,0,35,39,0
6239,48,4,10,5,1,2,2,0,0,0,40,39,0
6240,21,4,9,2,12,4,3,1,0,0,35,39,0
6241,33,4,12,3,10,3,4,0,0,0,40,39,0
6242,27,4,10,4,10,0,4,0,0,0,48,0,0
6243,47,4,11,4,10,0,4,0,0,0,40,39,0
6244,18,4,7,4,8,3,4,0,0,0,24,39,0
6245,44,5,9,2,3,4,4,1,0,0,60,39,1
6246,23,4,10,4,3,3,4,1,0,0,37,26,0
6247,18,4,6,4,12,3,4,0,0,0,35,39,0
6248,56,4,9,2,4,4,4,1,0,0,50,39,0
6249,24,4,13,4,1,3,4,1,0,0,35,39,0
6250,43,4,13,2,3,4,4,1,0,0,40,39,1
6251,23,4,13,4,12,3,4,0,0,0,60,39,0
6252,26,4,10,4,12,3,4,1,0,0,42,39,0
6253,42,4,9,6,12,1,4,1,0,0,40,39,0
6254,23,4,9,4,1,0,4,0,0,0,40,39,0
6255,53,6,6,2,3,4,4,1,0,0,40,39,0
6256,51,4,9,2,4,4,4,1,4386,0,55,39,1
6257,40,4,9,4,8,3,4,1,0,0,25,39,0
6258,27,4,13,4,10,0,4,1,0,0,50,39,0
6259,24,2,10,5,11,0,4,1,0,0,60,39,0
6260,42,4,9,0,3,2,4,0,0,0,40,39,0
6261,41,4,9,5,1,1,4,0,0,0,40,39,0
6262,23,4,10,4,6,3,4,1,0,0,10,39,0
6263,42,6,14,2,10,4,4,1,0,0,65,39,0
6264,38,4,9,2,3,4,4,1,0,0,40,39,1
6265,63,6,4,2,5,4,4,1,0,0,30,39,0
6266,31,4,9,2,3,4,4,1,0,0,40,39,0
6267,18,6,7,4,8,3,4,0,0,0,4,39,0
6268,21,4,10,4,8,3,4,1,0,0,30,39,0
6269,24,4,13,2,10,2,1,0,0,0,40,30,0
6270,55,4,10,2,3,4,4,1,0,0,40,39,0
6271,20,4,5,4,1,1,2,0,114,0,20,39,0
6272,31,4,10,0,12,3,4,0,0,0,30,39,0
6273,23,4,10,4,1,3,4,0,0,0,20,39,0
6274,35,4,9,2,3,4,4,1,0,0,40,26,0
6275,51,6,10,2,12,4,4,1,0,0,60,39,0
6276,19,4,10,4,11,3,4,0,0,0,30,39,0
6277,38,2,9,0,11,0,4,1,0,0,56,39,0
6278,52,2,9,2,3,4,4,1,0,2051,40,39,0
6279,70,6,15,2,10,4,4,1,0,0,25,39,0
6280,53,4,6,0,3,0,4,1,0,0,40,39,0
6281,59,4,16,2,4,4,4,1,0,0,40,39,1
6282,39,4,10,2,14,4,4,1,0,0,43,39,0
6283,18,4,8,4,12,3,4,0,0,0,20,39,0
6284,41,0,9,4,0,0,4,0,0,0,30,39,0
6285,19,0,10,4,0,3,4,1,0,0,10,39,0
6286,24,4,10,0,1,0,4,0,0,0,40,39,0
6287,25,4,9,4,1,0,4,0,0,0,38,39,0
6288,32,4,10,4,4,0,2,1,0,0,40,23,0
6289,34,6,9,2,12,4,4,1,0,1902,60,39,1
6290,35,4,9,4,12,0,4,0,0,0,40,39,0
6291,50,4,9,2,1,4,4,1,7298,0,45,39,1
6292,18,4,9,4,12,3,4,1,0,0,20,39,0
6293,37,4,9,4,1,0,4,1,0,0,42,39,0
6294,30,4,10,4,8,1,4,0,0,0,36,39,0
6295,40,5,14,2,4,5,4,0,15024,0,30,20,1
6296,22,4,9,4,10,0,4,0,0,0,40,39,0
6297,50,2,10,5,8,1,2,0,0,0,28,39,0
6298,70,4,9,0,8,0,4,0,0,0,23,39,0
6299,43,4,14,2,10,4,4,1,0,0,40,39,1
6300,77,6,10,4,3,0,4,1,0,0,40,39,0
6301,30,6,9,2,3,4,4,1,0,0,40,39,0
6302,33,4,10,2,7,4,4,1,0,0,39,39,0
6303,51,4,10,2,12,4,4,1,0,1902,50,39,1
6304,58,7,14,2,10,4,4,1,0,1977,50,39,1
6305,22,4,10,4,1,3,4,1,0,0,12,39,0
6306,33,4,9,2,14,4,2,1,0,0,40,39,0
6307,27,4,7,2,12,4,4,1,0,0,40,39,0
6308,35,4,10,4,4,0,4,1,0,0,60,39,0
6309,32,4,10,0,12,0,4,0,0,0,55,39,0
6310,41,4,13,2,13,5,4,0,0,0,25,39,1
6311,37,4,10,2,3,4,4,1,0,0,40,39,0
6312,17,4,7,4,12,3,4,1,0,0,15,39,0
6313,50,4,13,0,4,0,4,1,0,0,55,39,1
6314,31,0,9,2,0,4,1,1,0,0,40,30,0
6315,54,7,9,5,4,1,4,0,0,0,38,39,0
6316,23,7,9,4,8,3,2,1,0,0,40,39,0
6317,40,4,13,0,1,1,4,0,0,0,20,39,0
6318,29,4,13,2,10,4,4,1,5013,0,40,11,0
6319,38,4,9,3,8,0,4,1,0,0,35,0,0
6320,30,4,11,2,4,4,4,1,0,0,55,39,0
6321,20,4,10,4,12,3,1,1,0,0,8,19,0
6322,43,6,10,2,5,4,4,1,0,0,50,39,0
6323,25,4,10,4,13,3,4,1,0,0,25,39,0
6324,39,4,14,2,12,4,4,1,0,0,50,39,1
6325,48,4,12,2,10,4,4,1,0,0,50,39,1
6326,41,6,9,0,8,1,4,0,0,0,40,39,0
6327,24,4,13,4,1,0,4,1,0,0,30,39,0
6328,20,4,10,4,1,3,4,1,0,0,40,41,0
6329,25,4,10,4,1,0,4,0,0,0,40,39,0
6330,57,4,10,2,3,4,4,1,0,0,40,39,1
6331,39,4,10,2,4,5,4,0,0,0,35,33,1
6332,66,4,13,2,10,4,4,1,0,0,40,39,1
6333,34,4,10,0,1,1,4,0,0,0,40,39,0
6334,36,4,13,0,10,0,4,1,14084,0,40,39,1
6335,46,4,9,2,12,5,4,0,0,0,40,39,0
6336,42,2,14,0,10,1,4,0,0,0,45,39,0
6337,46,4,9,2,14,4,4,1,0,1902,70,2,1
6338,34,2,9,4,11,3,4,1,0,0,40,39,0
6339,43,4,10,2,13,5,2,0,0,0,40,39,0
6340,42,4,10,0,4,3,4,0,0,0,40,39,0
6341,31,4,13,4,12,0,4,1,0,0,48,39,0
6342,70,0,10,2,0,4,4,1,0,0,30,39,0
6343,32,4,10,2,4,4,4,1,0,0,40,39,0
6344,46,1,9,2,1,4,4,1,0,0,40,11,1
6345,42,5,4,0,3,1,4,1,0,0,25,39,0
6346,21,4,11,4,4,3,4,1,0,0,40,39,0
6347,24,4,13,4,12,0,4,0,0,0,40,39,0
6348,23,4,9,4,12,2,4,1,0,0,55,39,0
6349,50,2,14,2,10,4,4,1,7298,0,40,39,1
6350,37,4,10,0,1,1,4,0,0,0,45,39,0
6351,19,0,7,4,0,1,4,0,0,0,30,39,0
6352,44,1,12,2,3,4,4,1,0,0,40,39,1
6353,29,4,9,2,14,4,2,1,0,0,40,39,0
6354,30,4,11,2,1,5,4,0,0,0,24,39,0
6355,36,4,10,2,12,4,4,1,0,0,44,39,0
6356,49,6,13,4,12,0,4,1,0,0,45,39,0
6357,29,4,9,0,3,0,4,1,0,0,40,39,0
6358,45,2,9,4,1,0,2,0,0,0,40,39,0
6359,75,7,16,2,10,4,2,1,0,0,20,39,1
6360,42,4,9,4,9,0,4,0,0,0,40,0,0
6361,37,4,12,0,4,0,4,0,0,0,40,39,0
6362,51,4,13,2,7,4,4,1,0,0,25,39,0
6363,61,2,9,2,5,4,4,1,0,0,48,39,0
6364,33,4,12,4,4,1,4,0,2174,0,55,0,0
6365,50,2,9,2,1,4,2,1,0,0,40,39,0
6366,59,4,9,4,7,0,4,1,0,0,40,39,0
6367,25,4,9,4,1,1,4,0,0,0,30,39,0
6368,22,4,9,4,6,3,4,1,0,0,16,39,0
6369,56,4,10,2,14,4,4,1,0,0,40,39,1
6370,44,4,13,4,1,1,2,0,0,0,40,39,0
6371,35,4,11,2,3,4,4,1,0,0,50,39,0
6372,57,4,9,4,4,0,4,1,0,0,40,39,0
6373,47,6,9,2,5,4,4,1,15024,0,50,39,1
6374,27,4,13,4,4,0,4,0,0,0,40,39,0
6375,50,6,9,2,5,4,4,1,0,2051,20,39,0
6376,30,4,13,4,10,3,2,1,0,0,40,0,0
6377,46,4,7,2,14,4,2,1,0,0,40,39,0
6378,48,5,15,2,10,4,4,1,0,0,60,39,1
6379,61,4,13,0,1,0,4,1,0,0,40,39,1
6380,33,4,9,4,14,0,4,1,0,0,87,39,0
6381,40,4,9,2,8,4,2,1,0,0,40,39,0
6382,58,5,10,2,4,4,4,1,0,0,65,39,1
6383,46,5,14,2,4,4,4,1,0,2392,50,39,1
6384,35,4,10,2,10,4,4,1,0,0,40,39,1
6385,51,5,10,0,4,1,4,0,0,0,50,39,0
6386,37,4,8,4,8,3,4,0,0,0,40,39,0
6387,64,4,14,2,10,4,1,1,0,2057,60,3,0
6388,41,4,9,4,3,0,4,1,0,0,54,39,0
6389,18,4,7,4,6,3,4,1,594,0,30,39,0
6390,44,6,7,2,5,4,4,1,0,0,88,39,0
6391,41,7,13,2,10,5,0,0,0,0,48,39,1
6392,33,7,10,5,10,0,4,1,10520,0,40,39,1
6393,37,4,5,5,9,1,4,0,0,0,16,26,0
6394,34,4,10,4,1,3,4,0,0,0,40,39,0
6395,24,1,13,4,13,3,4,0,0,0,40,0,0
6396,20,4,10,4,6,3,4,1,0,0,40,39,0
6397,38,4,13,2,4,4,4,1,0,0,40,39,0
6398,28,4,11,4,8,0,4,0,0,0,40,39,0
6399,20,6,9,4,14,3,4,1,0,0,45,39,0
6400,22,1,13,4,13,3,4,1,0,0,8,39,0
6401,55,4,13,0,1,1,4,0,0,0,73,39,0
6402,20,4,10,4,10,0,4,1,0,0,35,39,0
6403,26,4,13,4,10,0,4,0,0,0,40,39,0
6404,20,5,9,4,5,3,4,1,0,0,70,39,0
6405,40,4,5,0,8,0,4,0,0,0,40,39,0
6406,33,4,9,2,12,4,4,1,0,0,50,39,1
6407,54,0,10,0,0,3,4,1,0,0,50,39,0
6408,24,4,9,4,12,0,4,0,0,0,40,39,0
6409,25,4,10,4,4,3,4,1,0,0,46,39,0
6410,18,4,7,4,8,3,4,1,0,0,8,39,0
6411,49,6,9,2,3,4,4,1,0,0,60,39,0
6412,17,4,8,4,6,3,4,1,0,0,17,39,0
6413,34,6,11,2,3,4,4,1,0,0,45,39,0
6414,37,4,13,2,10,4,4,1,0,0,45,39,1
6415,49,1,10,2,4,4,4,1,0,0,40,39,1
6416,74,4,9,6,1,0,4,0,15831,0,40,39,1
6417,37,4,9,0,5,0,4,1,0,0,40,39,0
6418,20,4,7,2,6,4,4,1,0,1573,40,39,0
6419,40,4,9,2,4,5,4,0,0,0,35,39,1
6420,34,4,13,4,12,0,4,1,27828,0,40,39,1
6421,30,4,15,2,10,4,2,1,0,1740,40,14,0
6422,44,4,9,5,1,0,4,0,0,0,40,33,0
6423,40,4,6,2,8,5,2,0,0,0,32,39,0
6424,58,4,9,2,12,5,4,0,0,0,40,12,0
6425,44,4,9,2,3,4,4,1,0,0,40,39,0
6426,42,4,10,2,12,4,4,1,0,0,25,39,1
6427,39,4,9,4,8,0,4,1,0,0,18,39,0
6428,19,4,9,4,8,3,2,1,0,0,40,39,0
6429,41,4,14,2,4,4,4,1,15024,0,70,39,1
6430,29,7,14,4,10,0,4,1,0,0,40,39,0
6431,34,1,10,4,3,2,4,1,0,0,40,39,0
6432,38,0,10,2,0,4,4,1,0,0,15,39,0
6433,27,4,1,2,5,2,4,1,41310,0,24,26,0
6434,54,4,10,0,3,1,4,0,0,0,48,39,0
6435,40,4,9,6,7,1,2,0,0,0,37,39,0
6436,19,4,10,4,12,2,4,0,0,0,25,39,0
6437,17,4,7,4,8,3,4,1,594,0,10,39,0
6438,33,4,10,2,12,4,4,1,0,0,52,39,0
6439,80,4,4,6,8,0,4,0,0,0,24,39,0
6440,24,6,9,4,3,3,4,1,0,0,50,39,0
6441,28,4,13,4,10,3,4,1,0,0,40,39,0
6442,55,4,9,2,4,5,4,0,0,0,30,39,1
6443,21,4,10,4,4,3,4,1,0,0,40,39,0
6444,51,4,9,0,1,0,4,0,0,0,38,39,0
6445,19,4,9,4,7,3,2,0,0,0,40,39,0
6446,42,4,9,4,8,0,4,0,0,0,24,39,0
6447,60,6,9,2,4,4,4,1,0,0,48,39,0
6448,20,0,10,4,0,3,2,0,0,0,40,39,0
6449,51,4,9,0,1,0,4,0,0,0,40,39,0
6450,21,4,10,4,8,3,4,0,0,0,40,39,0
6451,37,7,10,2,3,4,4,1,0,0,40,39,0
6452,26,4,9,4,7,0,4,1,0,0,52,39,0
6453,42,1,14,4,4,0,4,0,14084,0,60,39,1
6454,40,4,10,2,6,4,4,1,0,0,40,39,0
6455,55,4,14,2,10,4,4,1,0,0,40,39,1
6456,33,4,9,4,8,0,2,1,0,0,32,39,0
6457,62,4,9,2,14,4,4,1,0,1977,60,39,1
6458,47,4,6,0,12,1,4,0,0,0,30,39,0
6459,26,4,8,4,12,2,2,1,0,0,51,39,0
6460,59,4,9,3,1,1,4,0,0,0,20,33,0
6461,70,2,10,6,1,0,4,0,0,0,17,39,0
6462,26,4,10,4,1,0,4,0,0,0,20,39,0
6463,47,4,6,2,12,4,4,1,0,0,65,39,0
6464,25,4,14,4,4,0,4,0,0,0,43,39,0
6465,52,5,15,2,10,4,4,1,15024,0,60,39,1
6466,46,4,9,2,3,4,4,1,0,0,40,39,0
6467,67,4,6,2,14,4,0,1,0,0,20,39,0
6468,34,4,14,2,4,4,4,1,0,0,50,39,1
6469,53,7,10,0,1,2,4,0,4650,0,40,39,0
6470,22,4,13,4,1,0,4,0,0,0,35,39,0
6471,39,2,9,0,1,3,4,1,0,0,42,39,0
6472,54,6,9,2,3,4,4,1,0,0,35,39,0
6473,24,4,13,2,12,4,4,1,0,0,40,39,0
6474,37,4,9,5,10,1,4,0,0,0,38,39,0
6475,38,4,6,4,10,0,4,1,0,2559,90,39,1
6476,41,2,14,4,10,0,2,0,0,0,40,39,0
6477,36,4,9,2,14,4,4,1,0,0,33,39,0
6478,43,4,11,2,4,4,4,1,15024,0,40,39,1
6479,39,4,13,0,10,0,4,1,0,0,40,39,0
6480,26,4,13,4,12,3,4,1,0,0,45,39,0
6481,49,2,14,4,10,0,4,0,4650,0,40,39,0
6482,37,6,13,2,10,4,4,1,0,0,55,39,1
6483,43,4,10,2,4,4,4,1,0,0,50,39,1
6484,54,1,9,2,10,4,4,1,0,0,40,39,1
6485,53,5,3,2,12,4,4,1,0,0,40,26,1
6486,57,2,14,2,10,4,4,1,0,0,60,39,0
6487,28,4,13,2,10,4,4,1,0,0,40,39,1
6488,29,4,13,2,8,4,4,1,0,0,40,39,0
6489,21,4,9,4,12,3,4,1,0,0,40,39,0
6490,51,4,9,2,3,4,4,1,0,0,40,39,0
6491,46,7,9,2,14,4,4,1,0,0,40,39,0
6492,50,5,15,2,10,4,4,1,0,0,75,39,1
6493,50,6,9,6,4,1,1,0,0,0,48,35,0
6494,36,4,9,0,4,1,4,0,0,0,40,39,0
6495,31,2,13,2,10,4,4,1,0,0,40,39,0
6496,20,4,9,4,1,3,4,0,0,0,10,39,0
6497,36,4,9,2,6,4,4,1,0,0,40,39,0
6498,38,4,9,0,3,3,4,1,0,0,40,39,0
6499,37,4,13,2,3,4,4,1,0,0,45,39,1
6500,39,4,14,2,10,4,4,1,7688,0,40,39,1
6501,18,4,6,4,5,3,4,1,0,0,36,39,0
6502,33,4,9,0,12,0,4,1,0,0,50,39,0
6503,35,4,9,4,13,0,4,0,1151,0,40,39,0
6504,23,4,10,4,6,3,0,1,0,0,40,39,0
6505,37,4,13,5,8,1,1,0,0,0,36,30,0
6506,25,4,9,2,8,4,4,1,0,0,30,39,0
6507,51,1,12,2,13,4,2,1,0,0,40,39,0
6508,35,4,9,2,3,4,4,1,0,0,40,39,0
6509,54,4,7,2,7,4,4,1,0,0,40,39,0
6510,66,0,9,2,0,4,4,1,0,0,30,39,0
6511,32,4,9,4,8,1,2,0,0,0,13,39,0
6512,37,6,13,4,11,0,4,1,0,0,55,39,1
6513,29,4,13,2,12,4,4,1,0,0,40,39,1
6514,45,4,13,2,6,4,4,1,0,0,37,39,0
6515,61,5,10,2,12,4,4,1,0,0,40,39,0
6516,40,4,10,0,1,1,4,0,0,0,40,39,0
6517,24,4,9,4,14,0,4,0,0,0,49,39,0
6518,49,4,4,2,7,4,3,1,0,0,38,39,0
6519,51,6,14,0,4,1,4,1,25236,0,50,39,1
6520,34,4,9,2,14,4,4,1,0,0,40,39,0
6521,28,0,9,5,0,1,4,0,0,0,40,26,0
6522,20,4,10,4,12,3,4,1,0,0,40,39,0
6523,30,4,10,0,1,1,2,0,0,0,37,39,0
6524,49,5,14,0,10,1,4,1,99999,0,80,26,1
6525,26,4,10,4,12,0,4,1,0,0,40,39,0
6526,63,4,6,2,1,4,4,1,0,0,45,39,0
6527,36,4,12,4,14,0,4,1,0,0,55,20,0
6528,63,6,13,2,10,4,4,1,0,0,40,39,1
6529,22,4,9,4,1,0,4,0,0,0,10,39,0
6530,40,4,9,2,12,4,4,1,0,0,40,39,1
6531,31,4,4,6,1,0,4,0,0,0,35,39,0
6532,49,4,10,2,3,4,4,1,0,0,50,2,0
6533,35,4,14,4,10,0,4,1,13550,0,55,0,1
6534,23,7,13,4,10,3,4,0,0,0,20,39,0
6535,25,4,11,4,12,0,4,1,27828,0,40,39,1
6536,34,0,9,2,0,4,4,1,0,0,40,39,0
6537,28,4,13,2,3,4,4,1,0,0,45,39,1
6538,44,6,10,0,7,0,4,1,0,2205,35,39,0
6539,33,4,9,5,14,0,4,1,0,0,40,39,0
6540,21,4,10,4,1,0,4,1,2597,0,45,39,0
6541,55,4,7,2,8,4,2,1,0,1672,40,39,0
6542,17,0,7,4,0,3,4,0,0,0,8,39,0
6543,75,6,9,0,12,0,4,1,2346,0,15,39,0
6544,61,4,5,4,7,1,2,0,0,0,40,39,0
6545,53,4,9,0,1,0,4,0,0,0,40,39,0
6546,26,2,12,2,11,4,4,1,0,0,45,39,1
6547,48,4,10,6,12,1,4,1,0,0,50,39,1
6548,28,7,14,2,4,4,4,1,0,0,50,39,1
6549,30,0,13,4,0,0,1,0,0,0,50,36,0
6550,29,4,9,2,6,4,4,1,0,0,45,39,0
6551,25,4,10,0,13,3,4,0,0,0,40,39,0
6552,37,4,9,2,14,4,4,1,0,0,40,39,0
6553,43,2,13,0,10,1,4,0,0,0,55,39,0
6554,40,2,9,2,14,4,4,1,0,0,40,39,0
6555,34,4,6,2,3,4,4,1,0,0,45,39,1
6556,55,4,16,2,10,4,4,1,15024,0,30,39,1
6557,31,2,12,4,13,0,4,1,0,0,20,39,0
6558,21,0,10,4,0,3,4,0,0,0,40,39,0
6559,32,6,9,2,5,4,4,1,0,0,40,22,0
6560,26,7,15,4,10,0,1,1,2463,0,50,19,0
6561,26,4,13,2,10,4,4,1,0,0,50,39,1
6562,44,4,10,2,14,4,4,1,0,0,40,39,0
6563,49,4,9,2,14,4,4,1,0,0,52,39,1
6564,21,0,9,4,0,3,2,0,0,1504,30,39,0
6565,26,4,9,4,1,1,2,0,0,0,30,39,0
6566,40,6,9,2,5,4,4,1,0,0,60,39,0
6567,19,6,7,4,1,0,4,0,0,0,40,39,0
6568,58,4,9,2,5,4,4,1,0,0,40,39,0
6569,61,4,11,2,13,4,4,1,0,0,40,39,1
6570,28,6,10,2,12,3,1,1,0,0,63,35,0
6571,26,4,13,4,5,3,4,1,0,0,40,39,0
6572,64,4,9,4,1,0,4,0,0,0,25,39,0
6573,42,5,13,2,4,4,4,1,0,0,60,39,1
6574,41,4,10,2,13,4,4,1,0,0,40,39,1
6575,45,4,9,4,6,0,4,1,0,0,40,39,0
6576,39,4,13,2,12,4,4,1,0,0,50,39,1
6577,41,2,9,2,8,4,4,1,0,0,40,39,0
6578,51,4,7,5,8,0,2,0,0,0,40,23,0
6579,34,4,11,0,1,1,4,0,0,0,40,39,0
6580,33,4,14,2,4,4,4,1,0,1902,45,11,1
6581,23,4,10,5,8,0,4,1,0,2559,40,39,1
6582,35,6,10,2,3,4,0,1,0,0,60,39,0
6583,41,4,7,0,9,1,4,0,0,0,25,13,0
6584,39,4,14,4,3,0,4,0,0,0,50,39,0
6585,41,4,10,2,12,4,4,1,0,0,55,39,0
6586,33,5,10,2,4,4,4,1,0,0,40,39,0
6587,22,4,9,4,8,2,4,1,0,0,40,39,0
6588,25,4,10,4,4,2,4,0,0,1504,45,39,0
6589,25,4,10,0,7,3,4,0,0,0,40,39,0
6590,77,6,4,3,1,0,4,1,0,0,20,22,1
6591,33,0,11,4,0,3,4,0,0,0,40,39,0
6592,66,4,9,6,12,0,4,0,0,0,40,39,0
6593,19,4,10,4,12,3,4,1,0,0,35,39,0
6594,44,4,9,4,8,1,2,0,0,0,38,39,0
6595,45,5,14,0,12,1,4,0,25236,0,42,39,1
6596,28,4,10,4,12,0,4,1,0,0,50,39,0
6597,19,4,9,4,6,2,4,1,2597,0,40,39,0
6598,43,4,9,2,7,4,2,1,4386,0,40,39,1
6599,39,4,13,2,13,4,4,1,15024,0,40,39,1
6600,33,4,13,2,12,4,4,1,0,0,50,39,0
6601,44,4,9,3,8,0,2,0,0,0,40,23,0
6602,62,4,4,6,7,0,4,0,0,0,40,39,0
6603,40,4,10,2,12,4,4,1,0,0,50,39,1
6604,41,4,9,4,8,0,4,1,0,0,6,20,0
6605,23,2,10,4,8,0,2,1,0,0,30,39,0
6606,48,4,9,2,3,4,4,1,0,0,40,22,1
6607,38,4,14,2,10,4,4,1,0,0,45,39,0
6608,37,4,14,2,4,4,4,1,0,0,50,39,1
6609,45,4,14,2,10,4,4,1,0,0,55,39,1
6610,29,4,9,2,11,4,4,1,0,0,40,39,0
6611,66,2,9,6,1,1,4,0,0,0,25,39,0
6612,19,4,9,4,8,0,4,0,0,0,50,39,0
6613,23,4,5,4,6,2,4,1,0,0,39,26,0
6614,34,4,13,2,13,4,4,1,0,0,40,39,1
6615,39,4,14,4,4,0,4,0,0,0,45,39,0
6616,33,6,9,4,14,0,4,1,0,0,60,39,0
6617,43,4,10,5,12,1,4,0,0,0,10,39,0
6618,27,4,9,2,14,4,4,1,0,0,99,39,0
6619,33,7,10,5,1,3,2,1,0,0,35,39,0
6620,26,4,3,2,5,4,4,1,0,0,30,26,0
6621,56,5,14,0,4,0,4,1,27828,0,60,39,1
6622,46,4,9,2,12,4,4,1,0,0,36,39,0
6623,38,4,12,0,3,1,4,0,0,0,40,39,0
6624,90,4,7,2,3,4,4,1,0,0,40,39,0
6625,72,5,10,2,4,4,4,1,0,0,25,39,1
6626,20,4,9,4,1,1,1,0,0,0,15,39,0
6627,29,4,9,2,3,4,0,1,0,0,48,39,0
6628,49,4,7,2,14,4,4,1,0,0,75,39,0
6629,23,4,9,4,8,1,4,0,0,0,35,39,0
6630,20,4,10,3,12,3,2,0,0,0,18,39,0
6631,57,4,13,2,4,4,1,1,4508,0,40,35,0
6632,46,4,12,0,10,1,4,0,0,0,40,39,0
6633,33,4,13,2,10,4,4,1,0,0,40,39,1
6634,24,4,13,4,12,0,4,1,0,0,55,23,0
6635,49,4,11,2,3,4,4,1,0,0,45,12,0
6636,54,4,9,2,14,4,4,1,0,0,65,39,0
6637,46,1,16,4,10,0,4,0,0,1564,50,39,1
6638,31,6,11,2,3,4,4,1,0,0,50,39,0
6639,43,5,15,2,10,4,4,1,0,1977,40,39,1
6640,18,0,10,4,0,3,4,0,0,0,6,39,0
6641,19,4,9,4,7,3,4,1,0,0,40,39,0
6642,46,4,12,4,1,0,4,1,0,0,40,39,0
6643,43,4,13,0,10,0,4,1,0,0,40,39,0
6644,58,4,9,6,3,1,4,1,0,0,40,39,0
6645,43,6,9,2,12,4,4,1,0,0,45,39,0
6646,37,0,10,5,0,1,4,1,0,0,40,39,0
6647,21,1,8,4,1,3,2,1,0,0,25,39,0
6648,52,7,14,4,1,0,4,1,0,0,70,39,1
6649,34,4,11,2,3,4,4,1,0,0,32,39,1
6650,28,4,11,4,6,3,4,0,0,0,40,39,0
6651,34,4,9,0,14,0,4,1,0,0,40,39,0
6652,29,4,9,2,7,4,4,1,0,0,40,39,1
6653,39,4,9,2,5,4,4,1,0,0,65,39,0
6654,49,4,7,0,7,1,2,0,0,0,35,39,0
6655,35,4,10,2,3,4,2,1,0,0,50,23,1
6656,31,4,10,0,8,3,4,0,0,0,20,39,0
6657,18,4,10,4,6,3,4,1,0,0,30,39,0
6658,47,2,9,2,8,4,4,1,4386,0,40,39,1
6659,46,4,9,2,12,4,4,1,5013,0,50,39,0
6660,43,4,13,2,12,4,4,1,0,0,40,39,1
6661,51,1,9,2,3,4,4,1,4386,0,40,39,1
6662,21,4,10,4,1,0,4,0,0,0,40,39,0
6663,18,0,10,4,0,3,4,1,0,0,40,39,0
6664,31,7,13,2,10,5,4,0,0,1902,35,39,1
